normalized_phrase_id	canonical_phrase	current_state	current_reason_code	audit_state	audit_verdict	audit_basis	audit_confidence	rule_defect	raw_occurrence_count	raw_occurrence_ids	corrected_step04_family_ids	corrected_step04_family_states	audit_boundary
NP19233	знаки зодиака дружба козерога	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0168""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19234	плюсы и минусы козерога знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0169""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19235	знак зодиак козерог сегодня	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0170""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19236	кто подходит козерогам мужчинам по знаку зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0171""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19237	какой знак зодиака больше подходит козерогу	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0172""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19238	20 января знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0173""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19239	козерог какое животное знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0174""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19240	мужчина козерог с другими знаками зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0176""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19241	красивый знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0177""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19242	козерог знак зодиака мужчина отношения	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0178""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19243	друзья козерогов знаки зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0179""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19244	козерог какой знак зодиака совместимость	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0180""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19245	козерог знак зодиака день рождения	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0181""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19246	знак зодиака подходящий девушке козерогу	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0182""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19247	знаки зодиака аниме персонажей козерог	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R042|results|0183""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19248	козерог самый лучший знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0184""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19249	женщина козерог с другими знаками зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0185""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19250	женщина козерог совместимость с другими знаками зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0186""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19251	козерог какой камень подходит женщине знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	HOLD	SHOULD_BE_HOLD_AMBIGUOUS	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium	ASTROLOGY_RULE_PRECEDES_ZODIAC_PRODUCT_COLLISION_RESOLUTION	1	"[""R042|results|0187""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19252	перед козерогом какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0188""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19253	козероги похожие знаки зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0189""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19254	мужчина козерог какой знак зодиака подходит женщина	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0190""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19255	золотой знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0191""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19256	мужской знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0192""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19257	какая стихия у знака зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0193""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19258	песня знака зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R042|results|0194""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19259	козерог знак зодиака мужчина стихия	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0195""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19260	коз знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0196""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19261	козерог опасный знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0197""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19262	козерог злой знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0198""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19263	видео знаки зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0200""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19264	12 знаков зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0201""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19265	козерог женский знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0202""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19266	козерог подходящие знаки зодиака для брака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0203""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19267	козерог мужчина характеристика знака зодиака в любви	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0205""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19268	22 декабря знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0206""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19269	татуировка знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0207""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19270	знак зодиака козерог купить	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	KEEP	HOLD_CAN_RESOLVE_KEEP	ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	high		1	"[""R042|results|0208""]"	"[""F006""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19271	январь знак зодиака козерог женщина	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0209""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19272	козерог знак зодиака даты с какого числа	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0210""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19273	в каком месяце знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0211""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19274	знак зодиака козерог прогноз	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0212""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19275	знак зодиака козерог рисунок	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0213""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19276	что означает знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0214""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19277	болезни козерог знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0215""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19278	асцендент козерог знак зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0216""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19279	луна в знаке зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0217""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19280	знак зодиака козерог 5	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0218""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19281	знак зодиака козерог бык	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0219""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19282	известные козероги по знаку зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0220""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19283	персонажи с знаком зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R042|results|0221""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19284	какой знак зодиака идет после козерога	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0222""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19285	козерог знак зодиака какие имена	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0223""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19286	подвеска знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	KEEP	HOLD_CAN_RESOLVE_KEEP	ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	high		1	"[""R042|results|0224""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19287	жизнь знака зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0225""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19288	знак зодиака козерог 26	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0226""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19289	знаки зодиака по годам рождения козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0228""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19290	созвездие знака зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ASTROLOGY_INFORMATION_TASK	high		1	"[""R042|results|0229""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19291	с каким знаком зодиака совместим козерог женщина	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0230""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19292	13 знаков зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0231""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19293	значение знака зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0232""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19294	знак зодиака козерог женщина стихия	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0233""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19295	цветок по знаку зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0234""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19296	песня про знак зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R042|results|0235""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19297	какие знаки зодиака совместимы с козерогом	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0236""]"	"[""F021""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19298	покажи знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0237""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19299	знак зодиака козерог 6	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0238""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19300	козерог знак зодиака секс	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0239""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19301	браслет козерог знак зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	KEEP	HOLD_CAN_RESOLVE_KEEP	ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	high		1	"[""R042|results|0240""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19302	начало знака зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0241""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19303	актеры знака зодиака козерог	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R042|results|0242""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19304	есть ли знак зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0243""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19305	козерог пара по знаку зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0244""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19306	знак зодиака козерог дракон	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0245""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19307	известные люди козероги по знаку зодиака	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0246""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19308	идеальные знаки зодиака для козерога	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0247""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP19309	сочетание знаков зодиака козерог	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R042|results|0248""]"	"[""F012""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
