normalized_phrase_id	canonical_phrase	step03b_state	step03b_reason	raw_occurrence_count	old_step04_family	w08_candidate_family	w09_current_family	w09_assignment_reason	w09_specificity_priority	all_material_signals	old_to_w09_changed	w08_to_w09_changed	transition_class	w07_fixture_disposition	step03b_mutated
NP20363	покровитель знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20364	точный знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20365	какой характер у знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20366	знак зодиака лев солнце	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20367	лев мужчина характеристика знака женщина зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20368	лев знак зодиака интересные факты	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20369	лев и тигр знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20370	факты о львах знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20371	талисман для знака зодиака лев	KEEP	KEEP_SUPPORTED_PRODUCT_PLUS_ZODIAC_TITLE	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	TOPIC_PRODUCT|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20372	лев главный знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20373	лев знак зодиака календарь	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20374	лев знак зодиака 12 августа	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20375	дерево по знаку зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_FORM|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20376	полная характеристика знака зодиака лев	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20377	лев знак зодиака плюсы	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20378	мама знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20379	знак зодиака лев на завтра	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF015	PSF015	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20380	покажи знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20381	лунный знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20382	подвеска знак зодиака лев золото	KEEP	KEEP_ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_FORM|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20383	описание знака зодиака лев женщина	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF015	PSF015	EXPLICIT_MEANING_TASK_WITH_TOPIC_AWARE_ROUTE	1070	TASK_ASTRO_INFORMATION|TASK_MEANING|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	NO	UNCHANGED_FROM_W08_CANDIDATE	RULE_ORDER_DEFECT	NO
NP20384	какой цвет у знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20385	женщина лев какой знак зодиака мужчина подходит	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20386	знак зодиака лев обезьяна	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20387	золотой кулон знак зодиака лев	KEEP	KEEP_ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_FORM|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20388	знак зодиака лев женщина характеристика полная	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF015	PSF015	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20389	знаки зодиака два льва	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20390	какие знаки зодиака подходят любовью львам	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20391	известные львы по знаку зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20392	знаки зодиака лев коза	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20393	к каким знакам зодиака относится лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20394	лев знак зодиака совместимость в дружбе	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20395	женщина лев характеристика знака зодиака совместимость	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20396	лучшая совместимость знаков зодиака лев	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20397	женщина со знаком зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20398	львы знак зодиака 6	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20399	знак зодиака лев подарки	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF030	DISCOVERED_SELECTION_OR_GIFT_TASK	1110	TASK_SELECT_GIFT|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_OPEN_TAXONOMY_TASK_DISCOVERY	PASS_AS_PRELIMINARY_FAMILY	NO
NP20400	демон знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20401	лев знак зодиака семья	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20402	лев знак зодиака петух	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20403	лев знак зодиака 10	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20404	качества знака зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20405	агат знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20406	какой знак зодиака подходит льву имя	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20407	львы 7 знаки зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20408	лев толстой знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20409	рыбы знак зодиака с львом	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20410	астрологический знак зодиака лев	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20411	натальная карта знак зодиака лев	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP20412	знак зодиака лев 21 августа	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20413	знак зодиака правду лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20414	отношение знака зодиака лев и рыбы	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20415	год крысы знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20416	серебряные монеты знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_FORM|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20417	знак зодиака лев год змея	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP20418	как ведет себя знак зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
