normalized_phrase_id	canonical_phrase	exact_normalized_key	raw_phrase_variants	raw_occurrence_count	all_raw_occurrence_ids	run_orders	seed_ids	seed_phrases	provider_request_ids	carrier_locators	channels	observed_count_values	exact_duplicate_count	implicit_duplicate_group_id	implicit_duplicate_state	canonicalization_reason	lineage_state	notes
NP21010	совместимость знаков зодиака лев кто подходит	совместимость знаков зодиака лев кто подходит	"[""совместимость знаков зодиака лев кто подходит""]"	1	"[""R044|results|0969""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21011	знак зодиака лев рассказ	знак зодиака лев рассказ	"[""знак зодиака лев рассказ""]"	1	"[""R044|results|0970""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21012	какой знак зодиака у льва толстого	какой знак зодиака у льва толстого	"[""какой знак зодиака у льва толстого""]"	1	"[""R044|results|0971""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21013	политики львы по знаку зодиака	политики львы по знаку зодиака	"[""политики львы по знаку зодиака""]"	1	"[""R044|results|0972""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21014	мужские имена для знака зодиака лев	мужские имена для знака зодиака лев	"[""мужские имена для знака зодиака лев""]"	1	"[""R044|results|0973""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21015	топаз для знака зодиака лев женщина	топаз для знака зодиака лев женщина	"[""топаз для знака зодиака лев женщина""]"	1	"[""R044|results|0974""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21016	брянск максим 33 года знак зодиака лев	брянск максим 33 года знак зодиака лев	"[""брянск максим 33 года знак зодиака лев""]"	1	"[""R044|results|0975""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21017	матерный гороскоп для знаков зодиака слушать лев	матерный гороскоп для знаков зодиака слушать лев	"[""матерный гороскоп для знаков зодиака слушать лев""]"	1	"[""R044|results|0976""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21018	у кого из бсд знак зодиака лев	у кого из бсд знак зодиака лев	"[""у кого из бсд знак зодиака лев""]"	1	"[""R044|results|0977""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21019	жена льва толстого знак зодиака	жена льва толстого знак зодиака	"[""жена льва толстого знак зодиака""]"	1	"[""R044|results|0978""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21020	песня про знак зодиака лев женщине	песня про знак зодиака лев женщине	"[""песня про знак зодиака лев женщине""]"	1	"[""R044|results|0979""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21021	темное животное знака зодиака льва	темное животное знака зодиака льва	"[""темное животное знака зодиака льва""]"	1	"[""R044|results|0980""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21022	страшную тайны знака зодиака лев	страшную тайны знака зодиака лев	"[""страшную тайны знака зодиака лев""]"	1	"[""R044|results|0981""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21023	юпитер во льве для знаков зодиака	юпитер во льве для знаков зодиака	"[""юпитер во льве для знаков зодиака""]"	1	"[""R044|results|0982""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21024	у каких фигуристок знак зодиака лев	у каких фигуристок знак зодиака лев	"[""у каких фигуристок знак зодиака лев""]"	1	"[""R044|results|0983""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21025	денис мурманск 36 лет лев знак зодиака	денис мурманск 36 лет лев знак зодиака	"[""денис мурманск 36 лет лев знак зодиака""]"	1	"[""R044|results|0984""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21026	самый подходящий знак зодиака для женщины льва	самый подходящий знак зодиака для женщины льва	"[""самый подходящий знак зодиака для женщины льва""]"	1	"[""R044|results|0985""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21027	лев знак зодиака прогноз на месяц	лев знак зодиака прогноз на месяц	"[""лев знак зодиака прогноз на месяц""]"	1	"[""R044|results|0986""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21028	кто сильнее знак зодиака рак или лев	кто сильнее знак зодиака рак или лев	"[""кто сильнее знак зодиака рак или лев""]"	2	"[""R044|results|0987"",""R045|results|0890""]"	"[""44"",""45""]"	"[""S065"",""S066""]"	"[""знак зодиака Лев"",""знак зодиака Рак""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15"",""wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt"",""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt""]"	"[""results""]"	"[""8""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21029	знак зодиака лев какой греческий бог	знак зодиака лев какой греческий бог	"[""знак зодиака лев какой греческий бог""]"	1	"[""R044|results|0988""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21030	какие knit подходят знаки зодиака лев мужчина	какие knit подходят знаки зодиака лев мужчина	"[""какие knit подходят знаки зодиака лев мужчина""]"	1	"[""R044|results|0989""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21031	факты о львах знак зодиака женщина	факты о львах знак зодиака женщина	"[""факты о львах знак зодиака женщина""]"	1	"[""R044|results|0990""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21032	знак зодиака лев где купить для мужчины	знак зодиака лев где купить для мужчины	"[""знак зодиака лев где купить для мужчины""]"	1	"[""R044|results|0991""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21033	анастасия колывань знак зодиака лев	анастасия колывань знак зодиака лев	"[""анастасия колывань знак зодиака лев""]"	1	"[""R044|results|0992""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21034	ручки знак зодиака лев	ручки знак зодиака лев	"[""ручки знак зодиака лев""]"	1	"[""R044|results|0993""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21035	монета знаки зодиака лев серебро купить сбербанк	монета знаки зодиака лев серебро купить сбербанк	"[""монета знаки зодиака лев серебро купить сбербанк""]"	1	"[""R044|results|0994""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
