occurrence_id	run_order	seed_id	seed_phrase	provider_request_id	carrier_locator	channel	position	raw_phrase	raw_count	exact_normalized_key	normalized_phrase_id	implicit_duplicate_group_id	implicit_duplicate_state	collapsed_to_normalized_phrase_id	mapping_reason	notes
R043|results|0533	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	533	почему овен самый лучший знак зодиака	10	почему овен самый лучший знак зодиака	NP20090		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0534	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	534	тотемное животное по знаку зодиака овен мужчина	10	тотемное животное по знаку зодиака овен мужчина	NP20091		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0535	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	535	до овна какой знак зодиака идет	10	до овна какой знак зодиака идет	NP20092		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0536	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	536	цветы по знаку зодиака овен женщина	9	цветы по знаку зодиака овен женщина	NP20093		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0537	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	537	знак зодиака на телефон овен	9	знак зодиака на телефон овен	NP20094		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0538	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	538	знаменитости под знаком зодиака овен	9	знаменитости под знаком зодиака овен	NP20095		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0539	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	539	растение знака зодиака овен	9	растение знака зодиака овен	NP20096		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0540	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	540	с кем дружит овен по знаку зодиака	9	с кем дружит овен по знаку зодиака	NP20097		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0541	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	541	овны мужчины самый обидчивый знак зодиака	9	овны мужчины самый обидчивый знак зодиака	NP20098		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0542	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	542	знак зодиака с которым тяжело жить овен	9	знак зодиака с которым тяжело жить овен	NP20099		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0543	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	543	кто малитал пони по знаку зодиака овен	9	кто малитал пони по знаку зодиака овен	NP20100		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0544	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	544	овен самый злобный и коварный знак зодиака	9	овен самый злобный и коварный знак зодиака	NP20101		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0545	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	545	изображения знака зодиака овен	8	изображения знака зодиака овен	NP20102		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0546	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	546	факты про знак зодиака овен	8	факты про знак зодиака овен	NP20103		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0547	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	547	у каких актеров знак зодиака овен	8	у каких актеров знак зодиака овен	NP20104		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0548	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	548	27 марта знак зодиака овен	8	27 марта знак зодиака овен	NP20105		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0549	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	549	20 марта знак зодиака рыбы или овен	8	20 марта знак зодиака рыбы или овен	NP20106		NONE	NP20106	COLLAPSED_EXACT_DUPLICATE_TO_ANALYTICAL_IDENTITY	Raw occurrence remains independently addressable in this ledger.
R046|results|0818	46	S067	знак зодиака Рыбы	wordstat-bfc1f74c-8137-4795-a00d-47ed8b85d894	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__046__wordstat-bfc1f74c-8137-4795-a00d-47ed8b85d894.raw.txt	results	818	20 марта знак зодиака рыбы или овен	8	20 марта знак зодиака рыбы или овен	NP20106		NONE	NP20106	COLLAPSED_EXACT_DUPLICATE_TO_ANALYTICAL_IDENTITY	Raw occurrence remains independently addressable in this ledger.
R043|results|0550	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	550	дерево по знаку зодиака овен женщина	8	дерево по знаку зодиака овен женщина	NP20107		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0551	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	551	знак зодиака овен на какой похож	8	знак зодиака овен на какой похож	NP20108		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0552	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	552	овен какой месяц по гороскопу знак зодиака	8	овен какой месяц по гороскопу знак зодиака	NP20109		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0553	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	553	может овен по знаку зодиака изменять мужу	7	может овен по знаку зодиака изменять мужу	NP20110		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0554	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	554	букет цветов знака зодиака овен	7	букет цветов знака зодиака овен	NP20111		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0555	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	555	расскажи про знак зодиака овен	7	расскажи про знак зодиака овен	NP20112		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0556	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	556	интересные факты о знаке зодиака овен	7	интересные факты о знаке зодиака овен	NP20113		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0557	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	557	знак зодиака овен женщина какая ведьма	7	знак зодиака овен женщина какая ведьма	NP20114		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0558	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	558	что означает знак зодиака овен мужчина	7	что означает знак зодиака овен мужчина	NP20115		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0559	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	559	макияж знак зодиака овен стилист играть бесплатно	7	макияж знак зодиака овен стилист играть бесплатно	NP20116		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0560	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	560	кто из футболистов по знаку зодиака овен	7	кто из футболистов по знаку зодиака овен	NP20117		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0561	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	561	цветы знаку зодиака овен комнатные	7	цветы знаку зодиака овен комнатные	NP20118		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0562	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	562	овен знак зодиака 17 апреля	7	овен знак зодиака 17 апреля	NP20119		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0563	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	563	как обозначается овен в знаках зодиака	7	как обозначается овен в знаках зодиака	NP20120		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0564	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	564	овен знак зодиака вектор	6	овен знак зодиака вектор	NP20121		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0565	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	565	какое дерево по знаку зодиака овен женщина	6	какое дерево по знаку зодиака овен женщина	NP20122		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0566	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	566	талисманы для знака зодиака овна брошь	6	талисманы для знака зодиака овна брошь	NP20123		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R043|results|0567	43	S064	знак зодиака Овен	wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__043__wordstat-b9438bf7-323d-4230-b91a-55dfa5474b1b.raw.txt	results	567	матершинный гороскоп по знакам зодиака овен	6	матершинный гороскоп по знакам зодиака овен	NP20124		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
