raw_occurrence_id	normalized_phrase_id	canonical_phrase	raw_phrase	current_step03b_state	current_step03b_reason	step04_scope_state	post_sanitation_family_id	family_assignment_reason	family_context_supports_business	ambiguity_class	later_evidence_needed	source_seed_run_provenance_locator	historical_step04_family_id	historical_step04_family_label	historical_vs_new_family_relation	raw_observed_count_descriptive_only	frequency_used_for_assignment
R045|results|0861	NP21878	знак зодиака рак на завтра любовный	знак зодиака рак на завтра любовный	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF015	ZODIAC_INFORMATION_CONTEXT_PRESERVED_AS_HOLD	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=861	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	9	NO
R045|results|0862	NP21879	гороскоп про знак зодиака рак	гороскоп про знак зодиака рак	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=862	F021	Гороскопы, совместимость, даты и характеристики знаков	EXCLUDED_HISTORY_NOT_RETRIAGED	9	NO
R045|results|0863	NP21880	знак зодиака рак змея мужчина	знак зодиака рак змея мужчина	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=863	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	9	NO
R045|results|0864	NP21881	рак знак зодиака характеристика для ребенка девочки	рак знак зодиака характеристика для ребенка девочки	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF015	ZODIAC_INFORMATION_CONTEXT_PRESERVED_AS_HOLD	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=864	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	9	NO
R045|results|0865	NP21882	ангел хранитель знака зодиака рак	ангел хранитель знака зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=865	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0866	NP21883	у кого из хазяевов знак зодиака рак	у кого из хазяевов знак зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=866	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0867	NP21884	знак зодиака рак начало и конец	знак зодиака рак начало и конец	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=867	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0868	NP21885	какой знак зодиака идеален для рака	какой знак зодиака идеален для рака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=868	F021	Гороскопы, совместимость, даты и характеристики знаков	EXCLUDED_HISTORY_NOT_RETRIAGED	9	NO
R045|results|0869	NP21886	рак знак зодиака глоба	рак знак зодиака глоба	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=869	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0870	NP21887	известные люди под знаком зодиака рак	известные люди под знаком зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=870	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0871	NP21888	если знак зодиака рак чувствует вину	если знак зодиака рак чувствует вину	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=871	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0872	NP21889	богиня покровительница знака зодиака рак	богиня покровительница знака зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=872	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	MOVED_BETWEEN_FAMILY_MEANINGS	9	NO
R045|results|0873	NP21890	чайная пара знака зодиака рак	чайная пара знака зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=873	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	9	NO
R045|results|0874	NP21891	рак знак зодиака 8 июля	рак знак зодиака 8 июля	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=874	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	9	NO
R045|results|0875	NP21892	рак знак зодиака арт	рак знак зодиака арт	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=875	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0877	NP21893	писатели раки по знаку зодиака	писатели раки по знаку зодиака	EXCLUDE	EXCLUDE_EXPLICIT_PERSON_OR_FOREIGN_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=877	F012	Знак зодиака без достаточного товарного уточнения	EXCLUDED_HISTORY_NOT_RETRIAGED	8	NO
R045|results|0878	NP21894	почему рак самый лучший знак зодиака	почему рак самый лучший знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=878	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0879	NP21895	скачать картинку знак зодиака рак	скачать картинку знак зодиака рак	HOLD	HOLD_GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	HOLD_SEMANTIC_SCOPE	PSF018	REASON_BOUND_MEDIA_TITLE_OR_ACTION_COLLISION	MIXED	PRODUCT_NAME_VS_MEDIA_TITLE	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=879	F017	Книги, аудиокниги, сериалы, фильмы и музыка	PRESERVED_OR_REFINED	8	NO
R045|results|0880	NP21896	какой цвет у знака зодиака рак женщина	какой цвет у знака зодиака рак женщина	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=880	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	8	NO
R045|results|0881	NP21897	фон знак зодиака рак	фон знак зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=881	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0882	NP21898	почему бог любит рака по знакам зодиака	почему бог любит рака по знакам зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=882	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	MOVED_BETWEEN_FAMILY_MEANINGS	8	NO
R045|results|0883	NP21899	блоггеры по знаку зодиака рак	блоггеры по знаку зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=883	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0884	NP21900	ребенок под знаком зодиака рак	ребенок под знаком зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=884	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0885	NP21901	история про знак зодиака рак	история про знак зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=885	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	MOVED_BETWEEN_FAMILY_MEANINGS	8	NO
R045|results|0886	NP21902	золотой кулон женский знак зодиака рак	золотой кулон женский знак зодиака рак	KEEP	KEEP_ZODIAC_TITLE_WITH_COMMERCE_OR_OBJECT_FORM	ACTIVE_SEMANTIC_SCOPE	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	YES	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	STEP10	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=886	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0887	NP21903	рак знак зодиака вода или земля	рак знак зодиака вода или земля	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=887	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0888	NP21904	обои на телефон знак зодиака рак	обои на телефон знак зодиака рак	EXCLUDE	EXCLUDE_EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=888	F012	Знак зодиака без достаточного товарного уточнения	EXCLUDED_HISTORY_NOT_RETRIAGED	8	NO
R045|results|0889	NP21905	какой знак зодиака идет перед раком	какой знак зодиака идет перед раком	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=889	F021	Гороскопы, совместимость, даты и характеристики знаков	EXCLUDED_HISTORY_NOT_RETRIAGED	8	NO
R045|results|0891	NP21906	знак зодиака рак в геншине	знак зодиака рак в геншине	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF014	ZODIAC_UNQUALIFIED_REFERENT	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	SERP_REQUIRED	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=891	F012	Знак зодиака без достаточного товарного уточнения	PRESERVED_OR_REFINED	8	NO
R045|results|0892	NP21907	камень белый нефрит знак зодиака рак	камень белый нефрит знак зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF013	ZODIAC_STONE_PRODUCT_COLLISION	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	OWNER_FACT	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=892	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	8	NO
R045|results|0893	NP21908	камень желтый нефрит знак зодиака рак	камень желтый нефрит знак зодиака рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF013	ZODIAC_STONE_PRODUCT_COLLISION	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	OWNER_FACT	run=45|seed=S066|request=wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a|carrier=STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt|channel=results|position=893	F021	Гороскопы, совместимость, даты и характеристики знаков	PRESERVED_OR_REFINED	8	NO
