occurrence_id	run_order	seed_id	seed_phrase	provider_request_id	carrier_locator	channel	position	phrase	count	family_id	family_label	assignment_reason_code	assignment_rule	business_fit_state	ambiguity_state	notes
R047|results|0382	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	382	скорпион знак зодиака приколы	44	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0383	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	383	обои знаки зодиака скорпион	44	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0384	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	384	что делают знаки зодиака скорпион	44	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0385	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	385	связать знак зодиака скорпион	44	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0386	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	386	знак зодиака скорпион год петуха	44	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0387	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	387	гороскоп для лучших знаков зодиака скорпион	44	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0388	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	388	скорпион самый опасный знак зодиака	44	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0389	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	389	скорпион знак зодиака по счету	43	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0390	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	390	скорпион знак зодиака краткое	43	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0391	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	391	скорпион знак зодиака мужчина ноябрь	43	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0392	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	392	скорпион описание знака зодиака мужчина	42	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0393	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	393	какой по счету знак зодиака скорпион	42	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0394	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	394	скорпион знак зодиака в любви какой	42	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0395	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	395	гороскоп знак зодиака скорпион любовь	42	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0396	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	396	собака подходящая по знаку зодиака скорпион	42	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0397	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	397	знак зодиака скорпион подходящие имена	42	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0398	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	398	знаки зодиака скорпионы имена подходят	42	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0399	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	399	скор знак зодиака скорпион	42	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0400	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	400	главный знак зодиака скорпион	41	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0401	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	401	геншин знак зодиака скорпион	41	F016	Игры и игровые предметы	EXPLICIT_GAME_OR_GAME_ITEM_CONTEXT	BASE_F016_RULE_RETAINED	EXPLICITLY_DIFFERENT_DIGITAL_ENTITY	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0402	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	402	лев скорпион совместимость знаков зодиака любовь	41	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0403	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	403	стиль знака зодиака скорпион	41	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0404	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	404	бог скорпиона знака зодиака	41	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0405	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	405	как ведет себя знак зодиака скорпион	41	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0406	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	406	подвеска золотая скорпион знак зодиака	40	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0407	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	407	обозначение знака зодиака скорпион	40	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0408	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	408	23 ноября знак зодиака скорпион	40	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0409	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	409	характеристика знака зодиака скорпион женщина совместимость	40	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0410	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	410	знак зодиака скорпион по деньгам	40	F012	Знак зодиака без достаточного товарного уточнения	ZODIAC_TERM_PRODUCT_VERSUS_ASTROLOGY_UNRESOLVED	BASE_F012_RULE_RETAINED	DIRECT_TITLE_WORDING_BUT_REFERENT_UNRESOLVED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0411	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	411	камни под знак зодиака скорпион	40	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0412	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	412	какая собака подходит по знаку зодиака скорпион	40	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R047|results|0413	47	S068	знак зодиака Скорпион	wordstat-0088ece9-d252-428d-927f-0acdf0a03a84	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt	results	413	описание знака зодиака скорпион женщина	40	F021	Гороскопы, совместимость, даты и характеристики знаков	EXPLICIT_ASTROLOGY_INFORMATION_CONTEXT	BASE_F021_RULE_RETAINED	NO_CATALOG_PRODUCT_REFERENT_IN_EXPLICIT_CONTEXT	LOW	assignment_retained_after_full_corpus_rule_rerun=true
